Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s),ID
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 暂停 会话","0","1","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 中止","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 中止 会话","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 暂时 停止","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 暂时 停止 会话","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 暂停","0","1","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 暂停 会话","0","1","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 中止","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 中止 会话","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 暂时 停止","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 暂时 停止 会话","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂停","0","1","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂停 会话","0","1","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 中止","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 中止 会话","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂时 停止","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂时 停止 会话","0","2","","PYM-BK6"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 暂停","1","1","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 暂停 会话","1","1","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 中止","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 中止 会话","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 暂时 停止","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 暂时 停止 会话","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 暂停","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 暂停 会话","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 中止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 中止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 暂时 停止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 暂时 停止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 暂停","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 暂停 会话","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 中止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 中止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 暂时 停止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 暂时 停止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 暂停","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 暂停 会话","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 中止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 中止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 暂时 停止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 暂时 停止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 暂停","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 暂停 会话","1","2","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 中止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 中止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 暂时 停止","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 暂时 停止 会话","1","3","","NL9-YWX"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 啊","1","1","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 呀","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 呗","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 吧","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 哇","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 唉","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 哟","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 噢","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 啊","1","1","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 呀","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 呗","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 吧","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 哇","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 唉","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 哟","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 噢","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 啊","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 呀","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 呗","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 吧","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 哇","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 唉","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 哟","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 噢","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 啊","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 呀","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 呗","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 吧","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 哇","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 唉","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 哟","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 噢","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 啊","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 呀","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 呗","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 吧","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 哇","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 唉","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 哟","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 噢","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 啊","1","2","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 呀","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 呗","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 吧","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 哇","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 唉","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 哟","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 噢","1","3","","D3T-Z7K"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 一 页","0","0","","8J4-NK6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 个 页面","1","1","","J8C-K4Y"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 个 界面","1","2","","J8C-K4Y"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 个 页","1","2","","J8C-K4Y"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","接下来 一 页","1","1","","W4T-QX4"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","后 一 页","1","1","","Q34-83F"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一 页","0","0","","1KN-L84"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 一 页","1","1","","KWP-1JW"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 个 页面","1","1","","9HM-D75"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 个 界面","1","2","","9HM-D75"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 个 页","1","2","","9HM-D75"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一个 页面","1","1","","TT1-TDD"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一个 界面","1","2","","TT1-TDD"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一个 页","1","2","","TT1-TDD"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 页面","0","0","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 界面","0","1","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 页","0","1","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一个 页面","0","0","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一个 界面","0","1","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一个 页","0","1","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一 页面","0","0","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一 界面","0","1","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一 页","0","1","","KW9-KM5"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","末 页面","1","1","","BH3-XKQ"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","末 界面","1","2","","BH3-XKQ"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","末 页","1","2","","BH3-XKQ"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","尾 页面","1","1","","BH3-XKQ"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","尾 界面","1","2","","BH3-XKQ"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","尾 页","1","2","","BH3-XKQ"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 页","0","0","","LQN-XNH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","个 页面","1","1","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","个 界面","1","2","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","个 页","1","2","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 个 页面","1","1","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 个 界面","1","2","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 个 页","1","2","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","首 个 页面","1","1","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","首 个 界面","1","2","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","首 个 页","1","2","","PJP-HDH"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开启 静音","0","0","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开启 静音 模式","0","0","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","打开 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","打开 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","使用 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","使用 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","运行 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","运行 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","激活 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","激活 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启动 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启动 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启用 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启用 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 起来 静音","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 起来 静音 模式","0","1","","CBB-P76"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 静音","1","1","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 静音 模式","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 无声","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 无声 模式","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁用 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁用 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁用 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁用 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关掉 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关掉 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关掉 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关掉 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 掉 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 掉 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 掉 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 掉 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 解除 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 解除 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 解除 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 解除 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁止 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁止 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁止 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁止 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关闭 静音","1","2","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关闭 静音 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关闭 无声","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关闭 无声 模式","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 禁用 静音","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 禁用 静音 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 禁用 无声","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 禁用 无声 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关 静音","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关 静音 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关 无声","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关 无声 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 静音","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 静音 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 无声","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 无声 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关掉 静音","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关掉 静音 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关掉 无声","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关掉 无声 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 掉 静音","1","3","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 掉 静音 模式","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 掉 无声","1","4","","13T-VY6"
"System","96.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 取消 掉 无声 模式","1","4","","13T-VY6"
