Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s),ID
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 要求 了解 <searchterms>","1","4","","1Y5-LCX"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 找 一 找 <searchterms>","1","4","","1Y5-LCX"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","<searchterms> 看 一 看","1","2","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","<searchterms> 重新 想 要 知道","1","3","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","在 <searchterms> 最好 了解","1","3","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","在 <searchterms> 也 试下","1","3","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 <searchterms> 再 要 理解","1","2","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 <searchterms> 也 要求 明白","1","4","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 在 <searchterms> 重新 查 查","1","3","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 <searchterms> 告诉 俺","1","3","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 <searchterms> 重新 需要 知道","1","4","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 在 <searchterms> 再 找 找","1","3","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 在 <searchterms> 也 看 看","1","4","","KPD-KPC"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","换成 <searchterms> 也 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","换 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","换 一 换 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","换 换 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","改 一改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","换个 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","换个 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 换成 <searchterms> 也 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 换 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 换 一 换 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 换 换 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 改 一改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 换个 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","再 换个 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 换成 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 换 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 换 一 换 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 换 换 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 改 一改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 换个 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","重新 换个 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 换成 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 换 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 换 一 换 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 换 换 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 改 一改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 换个 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","也 换个 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 换成 <searchterms> 也 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 换 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 换 一 换 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 换 换 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 改 一改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 换个 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 换个 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 换成 <searchterms> 也 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 换 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 换 一 换 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 换 换 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 改 一改 <searchterms> 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 换个 <searchterms> 再 试 一 试","1","3","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 再 换个 <searchterms> 重新 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 换成 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 换 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 换 一 换 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 换 换 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 改 一改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 换个 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 重新 换个 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 换成 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 换 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 换 一 换 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 换 换 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 改 一改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 换个 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那 也 换个 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 换成 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 换 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 换 一 换 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 换 换 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 改 一改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 换个 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 换个 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 换成 <searchterms> 也 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 换 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 换 一 换 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 换 换 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 改 一改 <searchterms> 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 换个 <searchterms> 再 试 一 试","1","4","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 再 换个 <searchterms> 重新 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 换成 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 改 <searchterms> 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 换 <searchterms> 再 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 换 一 换 <searchterms> 重新 试 一 试","1","6","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 换 换 <searchterms> 也 试 一 试","1","6","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 改 一改 <searchterms> 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 换个 <searchterms> 再 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 重新 换个 <searchterms> 重新 试 一 试","1","6","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 换成 <searchterms> 也 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 改 <searchterms> 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 换 <searchterms> 再 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 换 一 换 <searchterms> 重新 试 一 试","1","6","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 换 换 <searchterms> 也 试 一 试","1","6","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 改 一改 <searchterms> 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 换个 <searchterms> 再 试 一 试","1","5","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Search Term Option","","那么 也 换个 <searchterms> 重新 试 一 试","1","6","","BHX-HP4"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","加 载 <websites>","0","1","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","访问 一会 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","瞅 瞅 下下 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","查看 下 <websites>","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","查阅 <websites_broad> 下","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","链接 一会儿 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","进 一会 <websites>","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","瞧 瞧 下 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 浏览 一下 <websites> 一会","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 访问 <websites>","0","1","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 看 看 一会 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 看 下下 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 登陆 下 <websites>","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 链接 <websites_broad> 下","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 进入 一会儿 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","请 前往 一会 <websites>","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 打开 下 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 去 一下 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 看 看 <websites>","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 瞧 一会 <websites_broad> 下","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 瞧 瞧 下下 <websites> 一会","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 开启 下 <websites>","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 进入 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 上网 一会儿 <websites> 一会","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 瞅 瞅 一会 <websites>","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 浏览 下下 <websites_broad> 下下","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 去 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 访问 下 <websites_broad> 一下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","<websites> 麻烦 瞅 瞅 一会","1","4","","59F-18T"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","<websites> 帮忙 查看","1","3","","59F-18T"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","<websites_broad> 前往 下","1","3","","59F-18T"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","<websites_broad> 麻烦 瞅 瞅 一会","1","4","","59F-18T"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","<websites_broad> 麻烦 一下 进","1","3","","59F-18T"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 上 下下 <websites>","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 瞧 一下 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 瞧 瞧 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 查阅 一会儿 <websites>","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 连接 下下 <websites_broad> 下","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 上网 下 <websites> 一会","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","麻烦 一下 瞅 瞅 一下 <websites>","0","2","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 浏览 一会儿 <websites_broad> 下","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 访问 一会 <websites> 一会","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 瞅 瞅 下下 <websites>","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 查看 一下 <websites_broad> 下","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 查阅 <websites> 一会","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 链接 一会儿 <websites>","0","3","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 进 下下 <websites_broad> 下","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Name","","帮忙 瞧 瞧 下 <websites> 一会","0","4","","67J-WQR"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","加 载 下 <url>","0","2","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","瞅 瞅 一会儿 <url> 下","0","3","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","<url> 浏览 一会","1","3","","VSF-G24"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","<url> 请 登陆","1","2","","VSF-G24"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","<url> 麻烦 瞅 瞅 下","1","4","","VSF-G24"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","<url> 麻烦 一下 瞧 瞧 一下","1","3","","VSF-G24"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","<url> 帮忙 开启 一会","1","4","","VSF-G24"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","瞅 瞅 <url> 下","0","2","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","请 访问 下下 <url> 一会","0","3","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","请 查看 一下 <url>","0","1","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","请 链接 一会 <url> 下","0","3","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","请 瞧 瞧 一下 <url> 一会","0","2","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 去 一会儿 <url>","0","3","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 看 下 <url> 下","0","4","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 开启 一会儿 <url> 一会","0","4","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 前往 下下 <url>","0","3","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 一下 去 <url> 下","0","3","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 一下 瞧 下下 <url> 一会","0","4","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 一下 开启 一下 <url>","0","2","","FJC-9KZ"
"WebSearch","1.0","Unknown","Unknown",True,"WebSearch","Browse Web By Url","","麻烦 一下 上网 一会 <url> 下","0","4","","FJC-9KZ"
