Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s),ID
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","听 一下 目前 艺人 的 音乐","0","4","","L3X-JL8"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","听 一下 该 歌手 的 乐曲","0","5","","L3X-JL8"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","听 听 目前 音乐家 的 曲子","0","5","","L3X-JL8"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","听 听 该 歌星 的 歌曲","0","4","","L3X-JL8"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","当前 歌手 音乐 听 一下","1","3","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","当前 音乐家 的 曲子 放","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","目前 艺人 乐曲 听","1","4","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","目前 歌手 的 音乐 听 听","1","6","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","目前 歌星 的 音乐 放 一 放","1","4","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","现在 歌手 歌曲 听 一 听","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","现在 音乐家 的 乐曲 播放","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","这个 艺人 音乐 放 一下","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","这个 歌手 的 歌 听 一下","1","6","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","这个 歌星 的 歌曲 放","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","该 歌手 曲子 听","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","该 音乐家 的 乐曲 听 听","1","6","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","此 艺人 歌 放 一 放","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","此 音乐家 音乐 听 一 听","1","4","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Artist","","此 歌星 的 曲子 播放","1","5","","VQT-N53"
"Music","1.0","Unknown","Unknown",True,"Music","Play Artist Catch","","放 一 放 音乐家 乐曲","1","5","","XPN-JVF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","播放 目前 类型 歌曲","0","3","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","播放 该 风格 曲子","0","4","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 目前 流派 乐曲","0","4","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 这个 类别 音乐","0","5","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 一 放 当前 类型 歌","0","4","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 一 放 这个 风格 的","0","3","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 一下 当前 流派 的 音乐","0","1","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 一下 目前 类别 乐曲","0","5","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","该 流派 放 一 放","1","3","","BLN-WWC"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","放 一下 此 流派 音乐","0","2","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 目前 类别 歌曲","0","4","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 该 类型 曲子","0","5","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 一 听 目前 风格 乐曲","0","6","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 一 听 该 流派 音乐","0","5","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 一下 当前 类别 歌","0","5","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 一下 这个 类型 的","0","4","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 听 当前 风格 的 音乐","0","3","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 听 这个 流派 的 歌曲","0","4","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Genre","","听 听 此 类别 的 曲子","0","6","","L3G-D1G"
"Music","1.0","Unknown","Unknown",True,"Music","Play Genre Catch","","放 一 放 类型 的 乐曲","0","4","","TPF-DCJ"
"Music","1.0","Unknown","Unknown",True,"Music","Play Genre Catch","","听 一 听 风格 的 音乐","0","5","","TPF-DCJ"
"Music","1.0","Unknown","Unknown",True,"Music","Play Genre Catch","","流派 放 歌","1","4","","F4N-NR5"
"Music","1.0","Unknown","Unknown",True,"Music","Play Genre Catch","","按照 类型 播放","1","2","","F4N-NR5"
"Music","1.0","Unknown","Unknown",True,"Music","Play Genre Catch","","按 类别 放 一 放 音乐","1","3","","F4N-NR5"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","播放 当前 唱片 歌曲","0","2","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","播放 这个 音乐 专辑 曲子","0","4","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 当前 专辑 乐曲","0","3","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 现在 列表 音乐","0","5","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 此 唱片 歌","0","5","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 一 放 现在 音乐 专辑 的","0","3","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 一 放 此 专辑 的 音乐","0","2","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 一下 目前 列表 的 歌曲","0","4","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","放 一下 该 唱片 的 曲子","0","5","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 目前 音乐 专辑 的 乐曲","0","4","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","目前 唱片 听 一下","1","5","","C9H-5BY"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","这个 专辑 听 一下","1","4","","C9H-5BY"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 一 听 当前 音乐 专辑 乐曲","0","4","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 一 听 这个 专辑 音乐","0","4","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 一 听 此 列表 歌","0","5","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 一下 现在 唱片 的","0","3","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 一下 此 音乐 专辑 的 音乐","0","3","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 听 现在 专辑 的 歌曲","0","3","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Current Album","","听 听 该 列表 的 曲子","0","5","","G61-HYF"
"Music","1.0","Unknown","Unknown",True,"Music","Play Album Catch","","听 听 一个 列表","0","4","","YPW-V6N"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song Catch","","听 一 听 音乐","0","2","","GWK-1HJ"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","播放 歌手 <music_artists_user> 歌 <music_songs_popular>","0","2","","9BY-G6H"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","放 音乐家 <music_artists_popular> 音乐 <music_songs_popular>","0","3","","9BY-G6H"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","放 一下 <music_artists_user> 乐曲 <music_songs_popular>","0","2","","9BY-G6H"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","听 艺人 <music_artists_popular> 曲子 <music_songs_popular>","0","2","","9BY-G6H"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","听 一 听 音乐家 <music_artists_user> 歌曲 <music_songs_popular>","0","3","","9BY-G6H"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","听 一下 歌星 <music_artists_popular> <music_songs_popular>","0","3","","9BY-G6H"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","<music_artists_user> 曲子 <music_songs_popular> 听","1","3","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","<music_artists_popular> 的 歌曲 <music_songs_popular> 听 一下","1","3","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","艺人 <music_artists_popular> 歌曲 <music_songs_popular>","1","1","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","歌手 <music_artists_user> 的 <music_songs_popular> 放","1","3","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","歌手 <music_artists_popular> 的 歌 <music_songs_popular> 放 一下","1","4","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","音乐家 <music_artists_popular> 音乐 <music_songs_popular> 听 一 听","1","5","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Play Song By Artist - User Song","","歌星 <music_artists_user> 的 乐曲 <music_songs_popular> 听 听","1","5","","P8L-NN6"
"Music","1.0","Unknown","Unknown",True,"Music","Mood Catch","","<music_moods_user> 听 音乐","0","3","","2QT-7KK"
"Music","1.0","Unknown","Unknown",True,"Music","Mood Catch","","感觉 <music_moods_user> 了 听 一下 乐曲","0","4","","2QT-7KK"
"Music","1.0","Unknown","Unknown",True,"Music","Play ID3-Mood","","听 <music_moods_user> 曲子","0","3","","NDZ-W5V"
"Music","1.0","Unknown","Unknown",True,"Music","Play Mood Catch","","按照 心情 放 歌","0","3","","GK2-LZ3"
"Music","1.0","Unknown","Unknown",True,"Music","Play Mood Catch","","依照 情绪 播放","0","1","","GK2-LZ3"
"Music","1.0","Unknown","Unknown",True,"Music","Play Mood Catch","","按 情绪 听 一下 音乐","0","3","","GK2-LZ3"
"Music","1.0","Unknown","Unknown",True,"Music","Play MS Mood","","听 听 <music_moods_music_square> 音乐","0","4","","C5X-GQP"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 音乐 增添 到 歌曲 列表","0","3","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 首 歌 加入 到 播放 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 支 歌 增添 到 列表","0","3","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 一 首 歌曲 加入 到 音乐 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 一 支 歌曲 增加 到 歌曲 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","歌曲 加至 进 歌曲 列表","1","3","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 一个 乐曲 添加 到 歌曲 列表","0","3","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","乐曲 增加 进 歌曲 列表","1","4","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 当前 乐曲 加 到 歌曲 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一 首 歌曲 添加 播放 列表","1","2","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一 首 曲子 添加 进 列表","1","4","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一 首 乐曲 加至 进 音乐 列表","1","4","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一 首 音乐 增添 进 播放 列表","1","3","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 当前 个 歌曲 加 到 播放 列表","0","0","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一 支 曲子 加 到 播放 列表","1","2","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一 支 乐曲 加入 音乐 列表","1","4","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 当前 一 首 音乐 到 音乐 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 当前 一 支 歌曲 增添 到 播放 列表","0","1","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一个 歌曲 增添 进 歌曲 列表","1","3","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 当前 一个 歌曲 加入 到 歌曲 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 当前 一个 音乐 到 歌曲 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","一个 歌 加入 歌曲 列表","1","4","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 目前 音乐 加入 到 歌曲 列表","0","4","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 目前 首 歌曲 增加 到 播放 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 目前 首 音乐 添加 到 列表","0","4","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","个 音乐 增添 到 播放 列表","1","3","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","个 歌 增加 列表","1","4","","5Q4-MPD"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 目前 个 音乐 增加 到 音乐 列表","0","4","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 目前 一 首 歌 添加 到 歌曲 列表","0","4","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 目前 一个 歌曲 到 播放 列表","0","1","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 现在 歌曲 添加 到 列表","0","3","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 现在 首 曲子 到 音乐 列表","0","3","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 现在 支 曲子 加至 到 歌曲 列表","0","4","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 现在 个 乐曲 加 到 播放 列表","0","2","","HKN-KX8"
"Music","1.0","Unknown","Unknown",True,"Music","Add Song To Playlist Catch","","加 现在 一 首 乐曲 加至 到 列表","0","4","","HKN-KX8"
